parent_name,utility_name,respondent_id,year,state_abbr,state,capacity_owned_in_state,capacity_operated_in_state,mwh_sales_in_state
Eversource Energy,Public Service Co. Of New Hampshire,146.0,2005,ME,Maine,19.85736,,
Eversource Energy,Public Service Co. Of New Hampshire,146.0,2005,NH,New Hampshire,648.4,1183.4,8139053.0
Eversource Energy,Public Service Co. Of New Hampshire,146.0,2005,VT,Vermont,1.1,1.1,
"PNM Resources, Inc.",Public Service Co. Of New Mexico,147.0,2020,AZ,Arizona,143.1264,,
"PNM Resources, Inc.",Public Service Co. Of New Mexico,147.0,2020,NM,New Mexico,869.528,3841.5,8945883.0
"PNM Resources, Inc.",Public Service Co. Of New Mexico,147.0,2019,AZ,Arizona,143.1264,,
"PNM Resources, Inc.",Public Service Co. Of New Mexico,147.0,2019,NM,New Mexico,869.528,3841.5,9013639.0
"PNM Resources, Inc.",Public Service Co. Of New Mexico,147.0,2018,AZ,Arizona,143.1264,,
"PNM Resources, Inc.",Public Service Co. Of New Mexico,147.0,2018,NM,New Mexico,869.528,3548.9,8853054.0
"PNM Resources, Inc.",Public Service Co. Of New Mexico,147.0,2017,AZ,Arizona,143.1264,,
"PNM Resources, Inc.",Public Service Co. Of New Mexico,147.0,2017,NM,New Mexico,869.528,3548.9,8734397.0
"PNM Resources, Inc.",Public Service Co. Of New Mexico,147.0,2016,AZ,Arizona,143.1264,,
"PNM Resources, Inc.",Public Service Co. Of New Mexico,147.0,2016,NM,New Mexico,869.528,3548.9,8951524.0
"PNM Resources, Inc.",Public Service Co. Of New Mexico,147.0,2015,AZ,Arizona,143.1264,,
"PNM Resources, Inc.",Public Service Co. Of New Mexico,147.0,2015,NM,New Mexico,811.253,3548.9,8986070.0
"PNM Resources, Inc.",Public Service Co. Of New Mexico,147.0,2014,AZ,Arizona,143.1264,,
"PNM Resources, Inc.",Public Service Co. Of New Mexico,147.0,2014,NM,New Mexico,751.3530000000001,3548.9,9037310.0
"PNM Resources, Inc.",Public Service Co. Of New Mexico,147.0,2013,AZ,Arizona,140.31,,
"PNM Resources, Inc.",Public Service Co. Of New Mexico,147.0,2013,NM,New Mexico,601.3530000000001,3398.9,9285994.0
"PNM Resources, Inc.",Public Service Co. Of New Mexico,147.0,2012,AZ,Arizona,140.31,,
"PNM Resources, Inc.",Public Service Co. Of New Mexico,147.0,2012,NM,New Mexico,585.3530000000001,3397.6,9396214.0
"PNM Resources, Inc.",Public Service Co. Of New Mexico,147.0,2011,AZ,Arizona,143.1162,,
"PNM Resources, Inc.",Public Service Co. Of New Mexico,147.0,2011,NM,New Mexico,585.3530000000001,3313.0,9289567.0
"PNM Resources, Inc.",Public Service Co. Of New Mexico,147.0,2010,AZ,Arizona,143.1162,,
"PNM Resources, Inc.",Public Service Co. Of New Mexico,147.0,2010,NM,New Mexico,583.3530000000001,3313.0,9090828.0
"PNM Resources, Inc.",Public Service Co. Of New Mexico,147.0,2009,AZ,Arizona,143.1162,,
"PNM Resources, Inc.",Public Service Co. Of New Mexico,147.0,2009,NM,New Mexico,583.3530000000001,3313.0,8867533.0
"PNM Resources, Inc.",Public Service Co. Of New Mexico,147.0,2008,AZ,Arizona,143.1162,,
"PNM Resources, Inc.",Public Service Co. Of New Mexico,147.0,2008,NM,New Mexico,583.3530000000001,3313.0,9162355.0
"PNM Resources, Inc.",Public Service Co. Of New Mexico,147.0,2007,AZ,Arizona,143.1162,,
"PNM Resources, Inc.",Public Service Co. Of New Mexico,147.0,2007,NM,New Mexico,583.3530000000001,3313.0,9371704.0
"PNM Resources, Inc.",Public Service Co. Of New Mexico,147.0,2006,AZ,Arizona,143.1162,,
"PNM Resources, Inc.",Public Service Co. Of New Mexico,147.0,2006,NM,New Mexico,583.3530000000001,3968.8,7957531.0
"PNM Resources, Inc.",Public Service Co. Of New Mexico,147.0,2005,AZ,Arizona,143.1162,,
"PNM Resources, Inc.",Public Service Co. Of New Mexico,147.0,2005,NM,New Mexico,583.3530000000001,3968.8,7685294.0
"American Electric Power Co., Inc.",Public Service Co. Of Oklahoma,148.0,2020,OK,Oklahoma,1035.0,4666.4,17702245.0
"American Electric Power Co., Inc.",Public Service Co. Of Oklahoma,148.0,2020,TX,Texas,112.464,,
"American Electric Power Co., Inc.",Public Service Co. Of Oklahoma,148.0,2019,OK,Oklahoma,1035.0,4630.4,18555555.0
"American Electric Power Co., Inc.",Public Service Co. Of Oklahoma,148.0,2019,TX,Texas,112.464,720.0,
"American Electric Power Co., Inc.",Public Service Co. Of Oklahoma,148.0,2018,OK,Oklahoma,1035.0,4630.4,18840233.0
"American Electric Power Co., Inc.",Public Service Co. Of Oklahoma,148.0,2018,TX,Texas,112.464,720.0,
"American Electric Power Co., Inc.",Public Service Co. Of Oklahoma,148.0,2017,OK,Oklahoma,1035.0,4630.4,18026293.0
"American Electric Power Co., Inc.",Public Service Co. Of Oklahoma,148.0,2017,TX,Texas,112.464,720.0,
"American Electric Power Co., Inc.",Public Service Co. Of Oklahoma,148.0,2016,OK,Oklahoma,1035.0,4630.4,18284543.0
"American Electric Power Co., Inc.",Public Service Co. Of Oklahoma,148.0,2016,TX,Texas,112.464,720.0,
"American Electric Power Co., Inc.",Public Service Co. Of Oklahoma,148.0,2015,OK,Oklahoma,1035.0,4630.4,17905328.0
"American Electric Power Co., Inc.",Public Service Co. Of Oklahoma,148.0,2015,TX,Texas,112.464,720.0,
"American Electric Power Co., Inc.",Public Service Co. Of Oklahoma,148.0,2014,OK,Oklahoma,1035.0,4630.4,17947669.0
"American Electric Power Co., Inc.",Public Service Co. Of Oklahoma,148.0,2014,TX,Texas,112.464,720.0,
"American Electric Power Co., Inc.",Public Service Co. Of Oklahoma,148.0,2013,OK,Oklahoma,1035.0,4630.4,17681663.0
"American Electric Power Co., Inc.",Public Service Co. Of Oklahoma,148.0,2013,TX,Texas,115.2,720.0,
"American Electric Power Co., Inc.",Public Service Co. Of Oklahoma,148.0,2012,OK,Oklahoma,1035.0,4630.4,17963562.0
"American Electric Power Co., Inc.",Public Service Co. Of Oklahoma,148.0,2012,TX,Texas,115.2,720.0,
"American Electric Power Co., Inc.",Public Service Co. Of Oklahoma,148.0,2011,OK,Oklahoma,1035.0,4630.4,18197444.0
"American Electric Power Co., Inc.",Public Service Co. Of Oklahoma,148.0,2011,TX,Texas,112.464,720.0,
"American Electric Power Co., Inc.",Public Service Co. Of Oklahoma,148.0,2010,OK,Oklahoma,1035.0,4630.4,17916962.0
"American Electric Power Co., Inc.",Public Service Co. Of Oklahoma,148.0,2010,TX,Texas,112.464,720.0,
"American Electric Power Co., Inc.",Public Service Co. Of Oklahoma,148.0,2009,OK,Oklahoma,1035.0,4630.4,16955308.0
"American Electric Power Co., Inc.",Public Service Co. Of Oklahoma,148.0,2009,TX,Texas,112.464,720.0,
"American Electric Power Co., Inc.",Public Service Co. Of Oklahoma,148.0,2008,OK,Oklahoma,1035.0,4630.4,17753458.0
"American Electric Power Co., Inc.",Public Service Co. Of Oklahoma,148.0,2008,TX,Texas,112.392,720.0,
"American Electric Power Co., Inc.",Public Service Co. Of Oklahoma,148.0,2007,OK,Oklahoma,1035.0,4630.4,17910740.0
"American Electric Power Co., Inc.",Public Service Co. Of Oklahoma,148.0,2007,TX,Texas,112.392,720.0,
"American Electric Power Co., Inc.",Public Service Co. Of Oklahoma,148.0,2006,OK,Oklahoma,1035.0,4630.4,17845471.0
"American Electric Power Co., Inc.",Public Service Co. Of Oklahoma,148.0,2006,TX,Texas,112.392,720.0,
"American Electric Power Co., Inc.",Public Service Co. Of Oklahoma,148.0,2005,OK,Oklahoma,1035.0,3927.4,17782561.0
"American Electric Power Co., Inc.",Public Service Co. Of Oklahoma,148.0,2005,TX,Texas,112.392,720.0,
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2020,NJ,New Jersey,127.9,52.4,21835878.0
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2020,PA,Pennsylvania,749.7,,
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2019,NJ,New Jersey,127.9,52.4,21560363.0
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2019,PA,Pennsylvania,749.7,,
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2018,NJ,New Jersey,127.9,52.4,21596857.0
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2018,PA,Pennsylvania,749.7,,
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2017,NJ,New Jersey,127.9,52.4,20198012.0
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2017,PA,Pennsylvania,703.8,,
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2016,NJ,New Jersey,127.9,52.4,20942694.0
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2016,PA,Pennsylvania,703.8,,
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2015,NJ,New Jersey,127.9,55.9,21205776.0
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2015,PA,Pennsylvania,622.4,,
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2014,NJ,New Jersey,101.5,55.9,19571938.0
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2014,PA,Pennsylvania,622.4,,
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2013,NJ,New Jersey,101.5,45.9,19192403.0
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2013,PA,Pennsylvania,622.4,,
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2012,NJ,New Jersey,101.5,26.0,19943421.0
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2012,PA,Pennsylvania,579.85,,
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2011,NH,New Hampshire,10.0,,
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2011,NJ,New Jersey,97.1,26.0,22553824.0
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2011,PA,Pennsylvania,579.85,,
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2010,NH,New Hampshire,10.0,,
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2010,NJ,New Jersey,86.0,15.600000000000001,26613454.0
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2010,PA,Pennsylvania,579.85,,
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2009,NJ,New Jersey,75.5,1.7,29099214.0
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2009,PA,Pennsylvania,576.0,,
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2008,NJ,New Jersey,75.5,,33715334.0
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2008,PA,Pennsylvania,576.0,,
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2007,NJ,New Jersey,75.5,,35165417.0
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2007,PA,Pennsylvania,576.0,,
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2006,NJ,New Jersey,75.5,,34354438.0
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2006,PA,Pennsylvania,576.0,,
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2005,NJ,New Jersey,75.5,,35122115.0
Public Service Enterprise Group,Public Service Electric & Gas Co.,149.0,2005,PA,Pennsylvania,789.7824,,
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2020,MT,Montana,179.0,,
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2020,WA,Washington,1817.412,3062.2,20088222.0
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2019,MT,Montana,179.0,,
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2019,WA,Washington,1798.912,3043.7,20833230.0
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2018,MT,Montana,179.0,,
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2018,WA,Washington,1798.912,3043.7,20697196.0
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2017,MT,Montana,179.0,,
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2017,WA,Washington,1798.912,3043.7,21316397.0
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2016,MT,Montana,179.0,,
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2016,WA,Washington,1798.912,3044.0,20448423.0
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2015,MT,Montana,179.0,,
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2015,WA,Washington,1796.912,3044.0,20509764.0
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2014,MT,Montana,179.0,,
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2014,WA,Washington,1802.012,3064.8,20568948.0
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2013,MT,Montana,179.0,,
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2013,WA,Washington,1802.3,3064.8,21208609.0
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2012,MT,Montana,179.0,,
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2012,WA,Washington,1797.8,3045.7,21138168.0
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2011,MT,Montana,179.0,,
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2011,WA,Washington,1359.612,2760.2,21496074.0
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2010,MT,Montana,179.0,,
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2010,WA,Washington,1359.612,2760.2,20904907.0
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2009,MT,Montana,179.0,,
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2009,WA,Washington,1359.612,2727.8,21866449.0
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2008,MT,Montana,179.0,,
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2008,WA,Washington,1374.612,2385.8,22014854.0
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2007,MT,Montana,179.0,,
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2007,WA,Washington,1069.212,1951.3,21626537.0
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2006,MT,Montana,179.0,,
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2006,WA,Washington,903.212,1617.0,21091533.0
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2005,MT,Montana,179.0,,
Puget Holdings LLC,"Puget Sound Energy, Inc.",150.0,2005,WA,Washington,674.612,1609.3,20465557.0
"Avangrid, Inc.",Rochester Gas & Electric Corp.,151.0,2020,NY,New York,24.900000000000002,346.7,3147878.0
"Avangrid, Inc.",Rochester Gas & Electric Corp.,151.0,2019,NY,New York,24.900000000000002,346.7,2970442.0
"Avangrid, Inc.",Rochester Gas & Electric Corp.,151.0,2018,NY,New York,24.900000000000002,346.7,2967698.0
"Avangrid, Inc.",Rochester Gas & Electric Corp.,151.0,2017,NY,New York,24.900000000000002,346.7,2710235.0
"Avangrid, Inc.",Rochester Gas & Electric Corp.,151.0,2016,NY,New York,24.900000000000002,346.7,2738708.0
"Avangrid, Inc.",Rochester Gas & Electric Corp.,151.0,2015,NY,New York,24.900000000000002,346.7,2605567.0
"Avangrid, Inc.",Rochester Gas & Electric Corp.,151.0,2014,NY,New York,24.900000000000002,346.7,2620139.0
"Avangrid, Inc.",Rochester Gas & Electric Corp.,151.0,2013,NY,New York,40.9,346.7,2593741.0
"Avangrid, Inc.",Rochester Gas & Electric Corp.,151.0,2012,NY,New York,85.9,413.7,2613506.0
"Avangrid, Inc.",Rochester Gas & Electric Corp.,151.0,2011,NY,New York,83.9,411.7,2841310.0
"Avangrid, Inc.",Rochester Gas & Electric Corp.,151.0,2010,NY,New York,102.9,411.7,3034373.0
"Avangrid, Inc.",Rochester Gas & Electric Corp.,151.0,2009,NY,New York,102.9,411.7,3094072.0
"Avangrid, Inc.",Rochester Gas & Electric Corp.,151.0,2008,NY,New York,148.9,411.7,3447777.0
"Avangrid, Inc.",Rochester Gas & Electric Corp.,151.0,2007,NY,New York,148.9,411.7,3639053.0
"Avangrid, Inc.",Rochester Gas & Electric Corp.,151.0,2006,NY,New York,148.9,411.7,3519987.0
"Avangrid, Inc.",Rochester Gas & Electric Corp.,151.0,2005,NY,New York,148.9,411.7,4068048.0
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2020,NJ,New Jersey,,,1004648.0
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2019,NJ,New Jersey,,,1265705.0
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2018,NJ,New Jersey,,,1269034.0
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2017,NJ,New Jersey,,,1234444.0
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2016,NJ,New Jersey,,,1283183.0
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2015,NJ,New Jersey,,,999342.0
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2014,NJ,New Jersey,,,941542.0
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2013,NJ,New Jersey,,,938239.0
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2012,NJ,New Jersey,,,991378.0
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2011,NJ,New Jersey,,,1113358.0
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2010,NJ,New Jersey,,,1302092.0
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2009,NJ,New Jersey,,,1347218.0
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2008,NJ,New Jersey,,,1508642.0
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2007,NJ,New Jersey,,,1545262.0
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2006,NJ,New Jersey,,,1499121.0
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2005,NJ,New Jersey,,,1578604.0
Brookfield Asset Management,Safe Harbor Water Power Corp.,153.0,2020,PA,Pennsylvania,33.0,417.5,
Brookfield Asset Management,Safe Harbor Water Power Corp.,153.0,2019,PA,Pennsylvania,33.0,417.5,
Brookfield Asset Management,Safe Harbor Water Power Corp.,153.0,2018,PA,Pennsylvania,33.0,417.5,
Brookfield Asset Management,Safe Harbor Water Power Corp.,153.0,2017,PA,Pennsylvania,33.0,417.5,
Brookfield Asset Management,Safe Harbor Water Power Corp.,153.0,2016,PA,Pennsylvania,33.0,417.5,
Brookfield Asset Management,Safe Harbor Water Power Corp.,153.0,2015,PA,Pennsylvania,33.0,417.5,
Brookfield Asset Management,Safe Harbor Water Power Corp.,153.0,2014,PA,Pennsylvania,33.0,417.5,
Sempra,San Diego Gas & Electric Co.,155.0,2020,CA,California,308.5,1092.5,14398115.0
Sempra,San Diego Gas & Electric Co.,155.0,2019,CA,California,308.5,1072.5,14405807.0
Sempra,San Diego Gas & Electric Co.,155.0,2018,CA,California,308.5,1072.5,15139011.0
Sempra,San Diego Gas & Electric Co.,155.0,2017,CA,California,308.5,1052.5,15623082.0
Sempra,San Diego Gas & Electric Co.,155.0,2016,CA,California,266.7,1015.0,15653039.0
Sempra,San Diego Gas & Electric Co.,155.0,2015,CA,California,266.7,960.7,16266919.0
Sempra,San Diego Gas & Electric Co.,155.0,2014,CA,California,266.7,960.7,16467768.0
Sempra,San Diego Gas & Electric Co.,155.0,2013,CA,California,266.7,960.7,16163981.0
Sempra,San Diego Gas & Electric Co.,155.0,2012,CA,California,492.1,960.7,16626716.0
Sempra,San Diego Gas & Electric Co.,155.0,2011,CA,California,443.4,912.0,16249108.0
Sempra,San Diego Gas & Electric Co.,155.0,2010,CA,California,443.4,912.0,16282664.0
Sempra,San Diego Gas & Electric Co.,155.0,2009,CA,California,443.4,912.0,16993853.0
Sempra,San Diego Gas & Electric Co.,155.0,2008,CA,California,483.4,912.0,17409780.0
Sempra,San Diego Gas & Electric Co.,155.0,2007,CA,California,483.4,912.0,17055998.0
Sempra,San Diego Gas & Electric Co.,155.0,2006,CA,California,483.4,859.0,16846854.0
Sempra,San Diego Gas & Electric Co.,155.0,2005,CA,California,318.4,300.0,16001482.0
"Evergy, Inc.",Savannah Electric & Power Co.,156.0,2006,GA,Georgia,45.47047,,
"Evergy, Inc.",Savannah Electric & Power Co.,156.0,2005,GA,Georgia,308.07047,2869.7,4430044.0
"Berkshire Hathaway, Inc.",Sierra Pacific Power Co.,157.0,2020,CA,California,,8.8,
"Berkshire Hathaway, Inc.",Sierra Pacific Power Co.,157.0,2020,NV,Nevada,567.6,2022.2,9208624.0
"Berkshire Hathaway, Inc.",Sierra Pacific Power Co.,157.0,2019,CA,California,,8.8,
"Berkshire Hathaway, Inc.",Sierra Pacific Power Co.,157.0,2019,NV,Nevada,567.6,2022.2,9195752.0
"Berkshire Hathaway, Inc.",Sierra Pacific Power Co.,157.0,2018,CA,California,,8.8,
"Berkshire Hathaway, Inc.",Sierra Pacific Power Co.,157.0,2018,NV,Nevada,567.6,2022.2,8884329.0
"Berkshire Hathaway, Inc.",Sierra Pacific Power Co.,157.0,2017,CA,California,,8.8,
"Berkshire Hathaway, Inc.",Sierra Pacific Power Co.,157.0,2017,NV,Nevada,567.6,2022.2,8637624.0
"Berkshire Hathaway, Inc.",Sierra Pacific Power Co.,157.0,2016,CA,California,,8.8,
"Berkshire Hathaway, Inc.",Sierra Pacific Power Co.,157.0,2016,NV,Nevada,567.6,2022.2,8338498.0
"Berkshire Hathaway, Inc.",Sierra Pacific Power Co.,157.0,2015,CA,California,,8.8,
"Berkshire Hathaway, Inc.",Sierra Pacific Power Co.,157.0,2015,NV,Nevada,567.6,2022.2,8246176.0
"Berkshire Hathaway, Inc.",Sierra Pacific Power Co.,157.0,2014,CA,California,,8.8,
"Berkshire Hathaway, Inc.",Sierra Pacific Power Co.,157.0,2014,NV,Nevada,567.6,2022.2,8097075.0
"Berkshire Hathaway, Inc.",Sierra Pacific Power Co.,157.0,2013,CA,California,,8.8,
"Berkshire Hathaway, Inc.",Sierra Pacific Power Co.,157.0,2013,NV,Nevada,567.6,2022.2,8151543.0
"Berkshire Hathaway, Inc.",Sierra Pacific Power Co.,157.0,2012,CA,California,,8.8,
"Berkshire Hathaway, Inc.",Sierra Pacific Power Co.,157.0,2012,NV,Nevada,570.3,2022.2,7937359.0
"Berkshire Hathaway, Inc.",Sierra Pacific Power Co.,157.0,2011,CA,California,,8.8,
"Berkshire Hathaway, Inc.",Sierra Pacific Power Co.,157.0,2011,NV,Nevada,570.3,2022.2,7664012.0
"Berkshire Hathaway, Inc.",Sierra Pacific Power Co.,157.0,2010,CA,California,2.5,40.0,548896.0
"Berkshire Hathaway, Inc.",Sierra Pacific Power Co.,157.0,2010,NV,Nevada,589.2,2022.2,7548312.0
"Berkshire Hathaway, Inc.",Sierra Pacific Power Co.,157.0,2009,CA,California,2.5,40.0,541537.0
"Berkshire Hathaway, Inc.",Sierra Pacific Power Co.,157.0,2009,NV,Nevada,589.2,2022.2,7637373.0
"Berkshire Hathaway, Inc.",Sierra Pacific Power Co.,157.0,2008,CA,California,6.1,40.0,535271.0
"Berkshire Hathaway, Inc.",Sierra Pacific Power Co.,157.0,2008,NV,Nevada,593.6,2024.6,8041044.0
"Berkshire Hathaway, Inc.",Sierra Pacific Power Co.,157.0,2007,CA,California,6.1,40.0,544409.0
"Berkshire Hathaway, Inc.",Sierra Pacific Power Co.,157.0,2007,NV,Nevada,404.1,1990.8,8244665.0
"Berkshire Hathaway, Inc.",Sierra Pacific Power Co.,157.0,2006,CA,California,6.1,25.0,542590.0
"Berkshire Hathaway, Inc.",Sierra Pacific Power Co.,157.0,2006,NV,Nevada,372.5,1888.5,8183648.0
"Berkshire Hathaway, Inc.",Sierra Pacific Power Co.,157.0,2005,CA,California,6.1,25.0,528617.0
"Berkshire Hathaway, Inc.",Sierra Pacific Power Co.,157.0,2005,NV,Nevada,372.5,1919.3,8720571.0
Dominion Energy,"Dominion Energy South Carolina, Inc.",159.0,2020,GA,Georgia,2.2,17.6,
Dominion Energy,"Dominion Energy South Carolina, Inc.",159.0,2020,SC,South Carolina,2394.33432,9317.5,21261356.0
Dominion Energy,"Dominion Energy South Carolina, Inc.",159.0,2019,GA,Georgia,2.2,17.6,
Dominion Energy,"Dominion Energy South Carolina, Inc.",159.0,2019,SC,South Carolina,2394.33432,9317.5,21983940.0
Dominion Energy,"Dominion Energy South Carolina, Inc.",159.0,2018,GA,Georgia,2.2,17.6,
Dominion Energy,"Dominion Energy South Carolina, Inc.",159.0,2018,SC,South Carolina,2493.53432,9416.7,22657235.0
Dominion Energy,"Dominion Energy South Carolina, Inc.",159.0,2017,GA,Georgia,2.2,17.6,
Dominion Energy,"Dominion Energy South Carolina, Inc.",159.0,2017,SC,South Carolina,2296.53432,8748.2,21963071.0
Dominion Energy,"Dominion Energy South Carolina, Inc.",159.0,2016,GA,Georgia,2.2,17.6,
Dominion Energy,"Dominion Energy South Carolina, Inc.",159.0,2016,SC,South Carolina,2296.53432,8748.2,22524213.0
Dominion Energy,"Dominion Energy South Carolina, Inc.",159.0,2015,GA,Georgia,2.3,18.4,
Dominion Energy,"Dominion Energy South Carolina, Inc.",159.0,2015,SC,South Carolina,2285.03432,8671.3,22172583.0
Dominion Energy,"Dominion Energy South Carolina, Inc.",159.0,2014,GA,Georgia,2.3,18.4,
Dominion Energy,"Dominion Energy South Carolina, Inc.",159.0,2014,SC,South Carolina,2285.03432,8671.3,22374515.0
Dominion Energy,"Dominion Energy South Carolina, Inc.",159.0,2013,GA,Georgia,2.3,18.4,
Dominion Energy,"Dominion Energy South Carolina, Inc.",159.0,2013,SC,South Carolina,2424.4320000000002,8671.3,21371090.0
Dominion Energy,"Dominion Energy South Carolina, Inc.",159.0,2012,GA,Georgia,2.3,18.4,
Dominion Energy,"Dominion Energy South Carolina, Inc.",159.0,2012,SC,South Carolina,2424.4320000000002,8671.3,21304407.0
Dominion Energy,"Dominion Energy South Carolina, Inc.",159.0,2011,GA,Georgia,2.3,18.4,
Dominion Energy,"Dominion Energy South Carolina, Inc.",159.0,2011,SC,South Carolina,2421.03432,8671.3,22151222.0
Dominion Energy,"Dominion Energy South Carolina, Inc.",159.0,2010,GA,Georgia,2.3,18.4,
Dominion Energy,"Dominion Energy South Carolina, Inc.",159.0,2010,SC,South Carolina,2421.03432,8681.9,22921978.0
Dominion Energy,"Dominion Energy South Carolina, Inc.",159.0,2009,GA,Georgia,2.3,18.4,
Dominion Energy,"Dominion Energy South Carolina, Inc.",159.0,2009,SC,South Carolina,2421.03432,6481.9,21131988.0
Dominion Energy,"Dominion Energy South Carolina, Inc.",159.0,2008,GA,Georgia,2.3,18.4,
Dominion Energy,"Dominion Energy South Carolina, Inc.",159.0,2008,SC,South Carolina,2393.56513,6406.2,22001834.0
Dominion Energy,"Dominion Energy South Carolina, Inc.",159.0,2007,GA,Georgia,2.3,18.4,
Dominion Energy,"Dominion Energy South Carolina, Inc.",159.0,2007,SC,South Carolina,2393.56513,6342.2,22116532.0
Dominion Energy,"Dominion Energy South Carolina, Inc.",159.0,2006,GA,Georgia,2.3,18.4,
Dominion Energy,"Dominion Energy South Carolina, Inc.",159.0,2006,SC,South Carolina,2404.56513,6410.6,21580435.0
Dominion Energy,"Dominion Energy South Carolina, Inc.",159.0,2005,GA,Georgia,2.3,18.4,
Dominion Energy,"Dominion Energy South Carolina, Inc.",159.0,2005,SC,South Carolina,2355.66513,6086.5,21877039.0
Dominion Energy,"South Carolina Generating Co., Inc.",160.0,2020,SC,South Carolina,26.9,713.5,
