parent_name,utility_name,respondent_id,year,rate_base_actual,equity_actual,debt_actual,equity_ratio_actual,returns_actual,earnings_actual,interest_actual,fed_tax_expense_actual,pre_tax_net_income_actual,ROR_actual,ROE_actual,interest_rate_actual,equity_ratio,ROR,ROE,interest_rate,effective_fed_tax_rate,equity_authorized,debt_authorized,returns_authorized,earnings_authorized,interest_authorized,interest_rate_authorized
American States Water Co.,Golden State Water Co.,269.0,2010,27937556.596773654,357773000.0,300116000.0,0.5438197021078024,3630000.0,2323409.7165799243,20023000.0,11443000.0,56714000.0,0.12993262268394679,0.152926392357455,0.06671753588612403,0.4884000000000001,0.0834,0.105,0.06288231292517005,0.2017667595302747,13644702.641864255,14292853.9549094,2329992.220170923,1432693.7773957467,897298.4427751764,0.06277951524628618
American States Water Co.,Golden State Water Co.,269.0,2009,26660562.93543462,331397000.0,300464000.0,0.5244776936699685,-72000.0,-1407726.9602138323,20469000.0,4455000.0,54744000.0,-0.002700618144274239,-0.10067510488215782,0.06812463389956867,0.4799,0.0832172399561302,0.10500000000000001,0.06275424034947948,0.08137878123629987,12794404.152715074,13866158.782719547,2218618.4631635738,1343412.436035083,875206.0271284909,0.06311813104428032
American States Water Co.,Golden State Water Co.,269.0,2008,26645980.192485705,324400000.0,260744000.0,0.554393448450296,1848000.0,571301.8947903861,18037000.0,9279000.0,55922000.0,0.06935380071029043,0.038673713391603845,0.06917512962906146,0.4765999999999999,0.08400987837755725,0.10500040070481892,0.06313449425713227,0.16592754193340725,12699474.159738684,13946506.032747021,2238525.5552215236,1333449.8755130554,905075.6797084683,0.06489623118387573
American States Water Co.,Golden State Water Co.,269.0,2007,55347426.34445799,278441000.0,261084000.0,0.5160854455307909,4461000.0,3085868.253340948,18257000.0,13825000.0,57847000.0,0.08059995368595284,0.10803347309317307,0.06992768610868533,0.4752068491669937,0.08523661527743143,0.107,0.06513218159903576,0.23899251473715144,26301476.08265214,29045950.26180585,4717627.285918538,2814257.940843779,1903369.3450747593,0.06552959458784195
American States Water Co.,Golden State Water Co.,269.0,2006,54282087.06396191,266965000.0,261367000.0,0.5052978051679625,-579000.0,-1941582.7932274058,18196000.0,7773000.0,49154000.0,-0.01066650217995027,-0.07078674872897517,0.06961858229998431,0.4722,0.0855096820966502,0.107,0.06600943396226416,0.1581356552874639,25632001.511602815,28650085.552359093,4641644.008382072,2742624.161741501,1899019.8466405706,0.06628321731081889
American States Water Co.,Golden State Water Co.,269.0,2005,52772684.995069474,255518000.0,261583000.0,0.49413557506173844,6003000.0,5029345.172568355,16672000.0,6347000.0,59421000.0,0.11375202911432036,0.19286620285277936,0.06373502865247359,0.47,0.0876,0.10820724351999142,0.06763078053361002,0.10681408929503038,24803161.947682653,27969523.04738682,4622887.205568085,2683881.7849386814,1939005.420629404,0.06932565197283778
Public Service Enterprise Group,PSEG Fossil LLC,270.0,2005,1900791048.0,2128013805.0,,,-1476505.0,-1476505.0,,-16991593.0,-198741312.0,-0.0007767844874656628,,,,,0.0,0.06763078053361002,0.08549602912956517,,,,,,
Public Service Enterprise Group,PSEG Nuclear LLC,271.0,2005,900353403.0,875291137.0,,,-46917696.0,-59445313.0,,2663715.0,120939149.0,-0.05211031117744329,,,,,0.0,0.06763078053361002,0.02202525007018199,,,,,,
Public Service Enterprise Group,PSEG Energy Resources & Trade LLC,272.0,2005,838554690.0,446488813.0,,,351247758.0,346106408.0,,206711007.0,649511924.0,0.4188728084032301,,,0.47,0.0876,0.10820724351999142,0.06763078053361002,0.3182559078007011,394120704.29999995,444433985.70000005,73457390.844,42646715.026460625,30810675.81753937,0.0693256519728378
"Midcontinent Independent System Operator, Inc","Midcontinent Independent System Operator, Inc",274.0,2020,277024509.0,,275000000.0,,10166854.0,-3701983.0,9052815.0,,11636614.0,0.036700196804608363,,0.03291932727272727,0.5002000000000001,0.07384927090165247,0.0976259376560144,0.0489393838267377,,138567659.40180004,138456849.59819996,20458058.011538263,13527797.677899968,6930260.3336382955,0.05005357520230905
"Midcontinent Independent System Operator, Inc","Midcontinent Independent System Operator, Inc",274.0,2019,279474407.0,,275000000.0,,-1809173.0,-28116321.0,9499005.0,,10657816.0,-0.006473483634585545,,0.03454183636363636,0.5003,0.0747,0.09804259563075947,0.050011655011655005,,139821045.82209998,139653361.17790002,20876738.2029,13708418.25620604,7168319.946693961,0.051329376437724714
"Midcontinent Independent System Operator, Inc","Midcontinent Independent System Operator, Inc",274.0,2018,281914236.0,,275000000.0,,-431934.0,-18959440.0,9447083.0,,10407872.0,-0.001532146819290105,,0.03435302909090909,0.5,0.0755,0.09854090715624493,0.052578013417009316,,140957118.0,140957118.0,21284524.818,13890042.27784986,7394482.5401501395,0.05245909284375507
"Midcontinent Independent System Operator, Inc","Midcontinent Independent System Operator, Inc",274.0,2017,281021681.0,,275000000.0,,6885238.0,-3455911.0,6472802.0,,9419503.0,0.024500735941437913,,0.023537461818181817,0.4998280144806916,0.07631407326807475,0.0996,0.05378542921528783,,140462508.8402563,140559172.1597437,21445909.15375153,13990065.880489526,7455843.273262003,0.053044160396651545
"Midcontinent Independent System Operator, Inc","Midcontinent Independent System Operator, Inc",274.0,2016,186865369.0,,180000000.0,,5950355.0,-3499567.0,6424601.0,,8944630.0,0.03184300564541737,,0.03569222777777778,0.4999,0.0775464744512859,0.1,0.05488247422680411,,93413997.9631,93451371.0369,14490750.562988613,9341399.79631,5149350.766678613,0.05510192851686843
"Midcontinent Independent System Operator, Inc","Midcontinent Independent System Operator, Inc",274.0,2015,208077760.0,,200000000.0,,6987036.0,-1360161.0,6866480.0,,8705820.0,0.03357896586353102,,0.0343324,0.4998280144806916,0.07855729388713396,0.10000000000000002,0.055887994463433434,,104003093.63838987,104074666.36161013,16346025.743696528,10400309.36383899,5945716.379857538,0.05712933404176375
"Midcontinent Independent System Operator, Inc","Midcontinent Independent System Operator, Inc",274.0,2014,208990517.0,,200000000.0,,6072711.0,-2494355.0,7316286.0,,7481012.0,0.02905735191802985,,0.03658143,0.49752737891798143,0.07925,0.1014,0.05825615227909764,,103978504.14172384,105012012.85827616,16562498.47225,10543420.319970798,6019078.152279202,0.05731799618394639
"Midcontinent Independent System Operator, Inc","Midcontinent Independent System Operator, Inc",274.0,2013,210242844.0,,200000000.0,,7555482.0,-1350630.0,7257345.0,,8179288.0,0.035936928250456884,,0.036286725,0.49295316303630043,0.0814,0.1025,0.06014477051907051,,103639874.95554748,106602969.04445252,17113767.5016,10623087.182943616,6490680.318656385,0.060886487279259806
"Midcontinent Independent System Operator, Inc","Midcontinent Independent System Operator, Inc",274.0,2012,127573728.0,,118527706.0,,2173939.0,-6376839.0,6226183.0,,1662068.0,0.017040648055687453,,0.05252934702034982,0.49,0.08220000000000001,0.10325000000000001,0.06101773901377067,,62511126.72,65062601.28,10486560.4416,6454273.83384,4032286.60776,0.06197549019607843
"Midcontinent Independent System Operator, Inc","Midcontinent Independent System Operator, Inc",274.0,2011,152143808.0,,150823547.0,,25213629.0,10890561.0,12187347.0,,18520071.0,0.16572234737282243,,0.0808053334006261,0.49150000000000005,0.08326723995613021,0.10433284108763209,0.061885134410658904,,74778681.63200001,77365126.36799999,12668594.968575403,7801872.307454091,4866722.6611213125,0.06290589687622228
"Midcontinent Independent System Operator, Inc","Midcontinent Independent System Operator, Inc",274.0,2010,277509385.0,,264095240.0,,16795670.0,-676007.0,15309229.0,,7208660.0,0.060522890063700006,,0.057968591179454805,0.4884000000000001,0.0834,0.105,0.06288231292517005,,135535583.63400003,141973801.36599997,23144282.709,14231236.281570002,8913046.427429996,0.06277951524628615
"Midcontinent Independent System Operator, Inc","Midcontinent Independent System Operator, Inc",274.0,2009,209734990.0,,196362719.0,,18137148.0,-340324.0,14220717.0,,6884353.0,0.08647650065446877,,0.07242065638742759,0.4799,0.0832172399561302,0.10500000000000001,0.06275424034947948,,100651821.701,109083168.299,17453566.990026567,10568441.278605001,6885125.711421566,0.06311813104428032
"Midcontinent Independent System Operator, Inc","Midcontinent Independent System Operator, Inc",274.0,2008,263399422.0,,247599815.0,,13992454.0,-14115935.0,16262175.0,,6237928.0,0.053122569114825165,,0.0656792695907305,0.4765999999999999,0.08400987837755725,0.10500040070481892,0.06313449425713227,,125536164.52519998,137863257.47480002,22128153.406938877,13181347.578092072,8946805.828846805,0.06489623118387572
"Midcontinent Independent System Operator, Inc","Midcontinent Independent System Operator, Inc",274.0,2007,318809897.0,,299850574.0,,7800395.0,-28279020.0,18847668.0,,5931730.0,0.024467229761063535,,0.06285686816794288,0.4752068491669937,0.08523661527743143,0.107,0.06513218159903576,,151500646.6366238,167309250.3633762,27174276.53722654,16210569.190118747,10963707.347107792,0.06552959458784195
"Midcontinent Independent System Operator, Inc","Midcontinent Independent System Operator, Inc",274.0,2006,371155952.0,,352097774.0,,15023322.0,-16608001.0,20970561.0,,5306246.0,0.04047711459036497,,0.05955891388282392,0.4722,0.0855096820966502,0.107,0.06600943396226416,,175259840.53440002,195896111.46559998,31737427.463799562,18752802.937180802,12984624.52661876,0.06628321731081888
"Midcontinent Independent System Operator, Inc","Midcontinent Independent System Operator, Inc",274.0,2005,505442031.0,,386483053.0,,19099347.0,-6163143.0,19506189.0,,4724321.0,0.03778741344919928,,0.05047100732771328,0.47,0.0876,0.10820724351999142,0.06763078053361002,,237557754.57,267884276.43,44276721.9156,25705469.798818342,18571252.11678166,0.06932565197283781
WEC Energy Group,American Transmission Co. LLC,275.0,2020,3874620446.0,1347038807.0,2525000000.0,0.34788876716957967,319567628.0,207047308.0,109522306.0,30005609.0,304174489.0,0.08247714387867554,0.1536031125491153,0.04337517069306931,0.5002000000000001,0.07384927090165247,0.0976259376560144,0.0489393838267377,0.09864604062834474,1938085147.0892003,1936535298.9107997,286137894.95773554,189207379.74177778,96930515.21595776,0.050053575202309054
WEC Energy Group,American Transmission Co. LLC,275.0,2019,3637329242.0,1307540129.0,2325004650.0,0.3599515514740472,313586267.0,201746127.0,103482169.0,7493742.0,288720725.0,0.08621333020366706,0.15409145012588607,0.0445083707682047,0.5003,0.0747,0.09804259563075947,0.050011655011655005,0.025954984700180424,1819755819.7726,1817573422.2274,271708494.3774,178413583.98468623,93294910.39271376,0.0513293764377247
WEC Energy Group,American Transmission Co. LLC,275.0,2018,3391412949.0,1210854700.0,2175070550.0,0.35761412630122297,278700379.0,171626563.0,101549805.0,-1155449.0,251384756.0,0.08217824935833257,0.1415106629560843,0.04668805110712386,0.5,0.0755,0.09854090715624493,0.052578013417009316,-0.004596336780262045,1695706474.5,1695706474.5,256051677.64949998,167096454.2679479,88955223.38155207,0.05245909284375506
WEC Energy Group,American Transmission Co. LLC,275.0,2017,3080727787.0,1085659701.0,2000043750.0,0.3518353977431514,271410844.0,169371783.0,97557494.0,577462.0,296955720.0,0.0880995864500897,0.15626013762987692,0.04877767998825026,0.4998280144806916,0.07631407326807475,0.0996,0.05378542921528783,0.0019446064214556971,1539834052.931705,1540893734.068295,235102886.05611178,153367471.67199782,81735414.38411397,0.053044160396651545
WEC Energy Group,American Transmission Co. LLC,275.0,2016,2911361390.0,1047256983.0,1875036200.0,0.35836821202344094,244272035.0,145514080.0,91919458.0,33141084.0,255758085.0,0.08390302757982238,0.139469556467279,0.04902276446716069,0.4999,0.0775464744512859,0.1,0.05488247422680411,0.12957980976437167,1455389558.861,1455971831.139,225765811.64809522,145538955.88610002,80226855.7619952,0.055101928516868424
WEC Energy Group,American Transmission Co. LLC,275.0,2015,2792090113.0,1000138945.0,1800028900.0,0.3571710698649209,227253434.0,130003664.0,91915480.0,28743444.0,223544867.0,0.08139186946076908,0.13036166152370796,0.05106333570533229,0.4998280144806916,0.07855729388713396,0.10000000000000002,0.055887994463433434,0.12858020130697073,1395564857.4319599,1396525255.5680401,219339043.5663021,139556485.743196,79782557.82310608,0.05712933404176377
WEC Energy Group,American Transmission Co. LLC,275.0,2014,2794993194.0,1003061908.0,1801018500.0,0.3577151015849186,265242577.0,176272136.0,87274740.0,27717448.0,259136245.0,0.09489918528939359,0.1763054093581161,0.04845854720537296,0.49752737891798143,0.07925,0.1014,0.05825615227909764,0.10696090776494813,1390585637.9044173,1404407556.0955827,221503210.6245,141005383.68350792,80497826.94099209,0.05731799618394639
WEC Energy Group,American Transmission Co. LLC,275.0,2013,2497216593.0,957432923.0,1550000000.0,0.38183790051479677,241666412.0,157182281.0,83007000.0,8381457.0,266697586.0,0.09677430971643396,0.1648421770065254,0.05355290322580645,0.49295316303630043,0.0814,0.1025,0.06014477051907051,0.031426819888800944,1231010818.3060837,1266205774.6939163,203273430.6702,126178608.87637357,77094821.79382642,0.060886487279259785
WEC Energy Group,American Transmission Co. LLC,275.0,2012,2482728938.0,939654729.0,1550000000.0,0.3774237118322924,234665513.0,152369406.0,81058707.0,2156400.0,252879244.0,0.09451918387395056,0.16260701847176565,0.05229594,0.49,0.08220000000000001,0.10325000000000001,0.06101773901377067,0.008527390251135044,1216537179.62,1266191758.38,204080318.70360002,125607463.795765,78472854.90783502,0.061975490196078446
WEC Energy Group,American Transmission Co. LLC,275.0,2011,2299474588.0,911214732.0,1400005000.0,0.3942570753372229,225321507.0,144962546.0,78854000.0,26709296.0,238057566.0,0.09798825704613527,0.15989971792164867,0.05632408455684087,0.49150000000000005,0.08326723995613021,0.10433284108763209,0.061885134410658904,0.11219679529110199,1130191760.002,1169282827.998,191470902.29201967,117916117.2948399,73554784.99717976,0.0629058968762223
WEC Energy Group,American Transmission Co. LLC,275.0,2010,2359593293.0,886429108.0,1484944326.0,0.3738040982034549,225988728.0,140921307.0,83349813.0,-14017255.0,238217572.0,0.09577444073536787,0.15977007938001433,0.056129924563919305,0.4884000000000001,0.0834,0.105,0.06288231292517005,-0.058842237717039614,1152425364.3012002,1207167928.6987998,196790080.6362,121004663.25162601,75785417.384574,0.06277951524628617
WEC Energy Group,American Transmission Co. LLC,275.0,2009,2161426268.0,906934625.0,1259642556.0,0.4186025002725255,212720743.0,135497539.0,74855236.0,-19520124.0,226889645.0,0.09841683991230184,0.1497577009119031,0.059425775703945014,0.4799,0.0832172399561302,0.10500000000000001,0.06275424034947948,-0.08603356050030402,1037268466.0132,1124157801.9868,179867928.391639,108913188.93138601,70954739.46025299,0.06311813104428034
WEC Energy Group,American Transmission Co. LLC,275.0,2008,1953583306.0,848745327.0,1109397334.0,0.4334440712131546,188731848.0,119679956.0,64891138.0,23512844.0,200074892.0,0.09660803684201835,0.1413371788990817,0.05849224259989073,0.4765999999999999,0.08400987837755725,0.10500040070481892,0.06313449425713227,0.1175202133808974,931077803.6395998,1022505502.3604002,164120295.9374862,97763542.46952069,66356753.46796551,0.06489623118387572
WEC Energy Group,American Transmission Co. LLC,275.0,2007,1642785784.0,749805876.0,899127339.0,0.45472179781398847,155944603.0,100119249.0,51479072.0,33148665.0,163214034.0,0.09492692505549463,0.13402656095634854,0.057254484172680684,0.4752068491669937,0.08523661527743143,0.107,0.06513218159903576,0.20309935480180583,780663056.2709695,862122727.7290305,140025499.85404158,83530947.02099374,56494552.83304784,0.06552959458784198
WEC Energy Group,American Transmission Co. LLC,275.0,2006,1357186186.0,659740559.0,648918741.0,0.5041346964790606,119491964.0,78097181.0,42256992.0,22402089.0,129835665.0,0.08804389937991898,0.1141430147586486,0.06511908091124155,0.4722,0.0855096820966502,0.107,0.06600943396226416,0.17254187437635105,640863317.0292,716322868.9708,116052559.31082517,68572374.9221244,47480184.38870077,0.06628321731081886
WEC Energy Group,American Transmission Co. LLC,275.0,2005,1205864251.0,517751857.0,648656279.0,0.4438856700498872,97415609.0,60834942.0,38444391.0,20518887.0,102793320.0,0.0807848884476135,0.11365369329048346,0.05926773893142257,0.47,0.0876,0.10820724351999142,0.06763078053361002,0.1996130390574018,566756197.9699999,639108053.0300001,105633708.38759999,61327125.93020425,44306582.45739574,0.06932565197283778
"Evergy, Inc.","Evergy Generating, Inc.",276.0,2020,13026242.0,101684529.0,,,3043491.0,3037460.0,,857769.0,5503531.0,0.23364305683864925,,,0.5124000000000001,0.0706,0.093,0.047060705496308426,0.15585793920303165,6674646.400800001,6351595.599199999,919652.6852,620742.1152744001,298910.56992559985,0.04706070549630843
"Evergy, Inc.","Evergy Generating, Inc.",276.0,2019,7202622.0,98601523.0,,,3143015.0,3127681.0,,842028.0,5866853.0,0.43637094935705356,,,0.5124000000000001,0.0706,0.093,0.047060705496308426,0.14352294151566436,3690623.5128000006,3511998.4871999994,508505.11319999996,343227.98669040005,165277.1265095999,0.04706070549630843
"Evergy, Inc.","Evergy Generating, Inc.",276.0,2018,7914475.0,100640187.0,,,2964373.0,2952971.0,,720416.0,5444488.0,0.37455080722347345,,,0.5237134404097655,0.0757452727219773,0.09333368951539459,0.05640546544678093,0.1323202475604685,4144916.931287079,3769558.068712921,599484.0673262713,386860.38993185037,212623.67739442096,0.05640546544678094
"Evergy, Inc.","Evergy Generating, Inc.",276.0,2017,12041114.0,97791233.0,,,3761717.0,3758758.0,,1788666.0,7630692.0,0.3124060614325219,,,0.5237134404097655,0.0757452727219773,0.09333368951539459,0.05640546544678093,0.23440416675184897,6306093.239306194,5735020.760693806,912057.4638064189,588570.9484525332,323486.5153538857,0.05640546544678092
"Evergy, Inc.","Evergy Generating, Inc.",276.0,2016,17395238.0,99032475.0,,,4275586.0,4274261.0,,2352996.0,8385119.0,0.24579060085294607,,,0.5237134404097655,0.0757452727219773,0.09333368951539459,0.05640546544678093,0.2806156954957944,9110119.93972669,8285118.06027331,1317607.046373703,850281.1059024561,467325.94047124695,0.05640546544678095
"Evergy, Inc.","Evergy Generating, Inc.",276.0,2015,35535781.0,100740372.0,,,2826369.0,2825017.0,,1504396.0,6019514.0,0.07953586274071196,,,0.5263,0.08400000000000002,0.10000000000000002,0.06622334811061854,0.2499198440272753,18702481.5403,16833299.4597,2985005.6040000007,1870248.1540300003,1114757.4499700004,0.06622334811061856
"Evergy, Inc.","Evergy Generating, Inc.",276.0,2014,39844141.0,97915355.0,,,5185499.0,5184828.0,,1957886.0,9740076.0,0.1301445801027559,,,0.5263,0.08400000000000002,0.10000000000000002,0.06622334811061854,0.2010134212505118,20969971.4083,18874169.5917,3346907.844000001,2096997.1408300006,1249910.7031700003,0.06622334811061856
"Evergy, Inc.","Evergy Generating, Inc.",276.0,2013,44478038.0,95730527.0,,,7912057.0,7894021.0,,3637059.0,14186987.0,0.1778868258532447,,,0.5089248455186766,0.08228647900209798,0.09893371088631825,0.06503415043756541,0.2563658513255845,22635978.618123826,21842059.381876174,3659941.1399415163,2239461.364234344,1420479.7757071722,0.06503415043756541
"Evergy, Inc.","Evergy Generating, Inc.",276.0,2012,52209192.0,101837895.0,,,6011889.0,6010783.0,,2693680.0,11239968.0,0.11515001036599072,,,0.5013000000000001,0.0849,0.10399999999999998,0.06570042109484663,0.23965192783467,26172467.949600004,26036724.050399996,4432560.4008,2721936.6667584,1710623.7340416,0.06570042109484661
"Evergy, Inc.","Evergy Generating, Inc.",276.0,2011,58221258.0,95827112.0,,,5591184.0,5597300.0,,3387523.0,10530887.0,0.09603337667489081,,,0.5013000000000001,0.0849,0.10399999999999998,0.06570042109484663,0.3216749928092477,29186316.635400005,29034941.364599995,4942984.8042,3035376.9300816,1907607.8741184003,0.06570042109484663
"Evergy, Inc.","Evergy Generating, Inc.",276.0,2010,61716076.0,95231766.0,,,8245080.0,8227565.0,,3792231.0,14715289.0,0.13359695778454872,,,0.47777020561478245,0.08228647900209798,0.10220039001935705,0.06406792183894189,0.2577068652882047,29486102.32025754,32229973.67974246,5078398.591865883,3013491.1572809895,2064907.4345848938,0.06406792183894187
"Evergy, Inc.","Evergy Generating, Inc.",276.0,2009,68865395.0,96004201.0,,,6923012.0,6918378.0,,2060688.0,12502001.0,0.10052962013795172,,,0.4459,0.0789,0.1,0.061920231005233715,0.164828654229031,30707079.6305,38158315.3695,5433479.6655,3070707.9630500004,2362771.7024499997,0.06192023100523371
"Evergy, Inc.","Evergy Generating, Inc.",276.0,2008,65110186.0,142585823.0,,,5941822.0,5932614.0,,2980986.0,11035263.0,0.09125794848750701,,,0.4459,0.0789,0.1,0.061920231005233715,0.27013275533170344,29032631.937400002,36077554.0626,5137193.6754,2903263.1937400005,2233930.4816599996,0.061920231005233695
"Evergy, Inc.","Evergy Generating, Inc.",276.0,2007,70295236.0,136729058.0,,,6933398.0,6917134.0,,3231787.0,12838943.0,0.09863254460088874,,,0.4459,0.0789,0.1,0.061920231005233715,0.2517175284600921,31344645.7324,38950590.2676,5546294.120399999,3134464.5732400003,2411829.547159999,0.06192023100523369
"Evergy, Inc.","Evergy Generating, Inc.",276.0,2006,76509930.0,129608781.0,,,5782406.0,5763876.0,,2611060.0,11271930.0,0.07557719631948429,,,0.4459,0.0789,0.1,0.061920231005233715,0.2316426734374681,34115777.787,42394152.213,6036633.477,3411577.7787,2625055.6983,0.06192023100523371
"Evergy, Inc.","Evergy Generating, Inc.",276.0,2005,79321480.0,123501822.0,,,7014320.0,7005193.0,,2755621.0,12017965.0,0.08842901065386072,,,0.4414,0.0908,0.1102,0.0754703186537773,0.22929181437955595,35012501.272,44308978.728,7202390.384000001,3858377.6401744,3344012.7438256005,0.0754703186537773
Alliant Energy,Interstate Power & Light Co.,281.0,2020,6536326434.413876,3968335665.0,3432037225.0,0.5362345552022582,416609913.0,299889323.8031206,134135000.0,11090374.0,350893711.0,0.06373762344648844,0.08556033470998584,0.03908320079482821,0.48983044126699526,0.07507900501129917,0.09990411465564947,0.05124360714516034,0.03160607800120989,3201691661.6340747,3334634772.779801,490740885.12484664,319862170.85592747,170878714.26891917,0.05124360714516035
Alliant Energy,Interstate Power & Light Co.,281.0,2019,5947811373.323372,3471772789.0,3241249380.0,0.517169867996603,334915855.0,235262499.4981476,122671511.0,-14678167.0,373738697.0,0.056309091526025305,0.07648254065552139,0.037846983251871844,0.48983044126699526,0.07507900501129917,0.09990411465564947,0.05124360714516034,-0.03927387535147317,2913419069.5678406,3034392303.7555313,446555759.9040077,291062552.7660611,155493207.13794655,0.05124360714516036
Alliant Energy,Interstate Power & Light Co.,281.0,2018,5140704705.62654,3234634877.0,2635379567.0,0.5510437679256927,319078028.0,226183062.0862552,115216564.0,6480020.0,324690785.0,0.062068927563718394,0.07984566210629407,0.043719153568135716,0.4441502921954012,0.08062500417422001,0.10435162316142013,0.061666309750153796,0.01995751126721998,2283245497.0943017,2857459208.5322385,414469338.34957224,238260373.69779396,176208964.65177828,0.06166630975015378
Alliant Energy,Interstate Power & Light Co.,281.0,2017,4565234662.652386,2715632978.0,2484863141.0,0.5221872905699211,290840486.0,201433302.200341,108076373.0,-57773188.0,277075787.0,0.06370767495903983,0.08449711264762214,0.04349389357375477,0.4441502921954012,0.08062500417422001,0.10435162316142013,0.061666309750153796,-0.20851041740431833,2027650309.357631,2537584353.294755,368072063.7326425,211588600.98522446,156483462.74741802,0.061666309750153775
Alliant Energy,Interstate Power & Light Co.,281.0,2016,4115081511.8884916,2448976881.0,2227854741.0,0.5236401647388622,253560447.0,177736386.5648234,98914085.0,-47354037.0,274103289.0,0.0616173570966851,0.08248309595791764,0.044398803557363524,0.4441502921954012,0.08062500417422001,0.10435162316142013,0.061666309750153796,-0.17275982777426652,1827714655.913167,2287366855.9753246,331778464.07326525,190724991.02045545,141053473.0528098,0.0616663097501538
Alliant Energy,Interstate Power & Light Co.,281.0,2015,3648982205.9871154,2195304093.0,1924179419.0,0.5329076051900945,247752314.0,170933729.06934774,92479699.0,-86470657.0,229334713.0,0.0678962790208999,0.08790308225108308,0.0480618897005259,0.4441502921954012,0.08062500417422001,0.10435162316142013,0.061666309750153796,-0.37705001510172603,1620696513.004997,2028285692.9821184,294199205.5893657,169122311.7841251,125076893.80524063,0.06166630975015378
Alliant Energy,Interstate Power & Light Co.,281.0,2014,3395348402.3987894,2014149465.0,1821594765.0,0.5251000442748499,223075149.0,151682223.3173704,85624314.0,-61369285.0,197361593.0,0.06570022353005041,0.0850762397241717,0.04700513837939142,0.4441502921954012,0.08062500417422001,0.10435162316142013,0.061666309750153796,-0.310948468074029,1508044985.030611,1887303417.3681784,273749979.11633366,157366941.9883838,116383037.12794986,0.06166630975015379
Alliant Energy,Interstate Power & Light Co.,281.0,2013,3046971252.5712523,1879707990.0,1591646693.0,0.5414911933964427,212727221.0,146456765.60833976,76841226.0,-54671701.0,207518829.0,0.06981595931385488,0.08876662016880875,0.04827781588586507,0.4441502921954012,0.08062500417422001,0.10435162316142013,0.061666309750153796,-0.26345417070563754,1353313172.1405094,1693658080.430743,245662069.9572856,141220426.15859252,104441643.79869309,0.061666309750153796
Alliant Energy,Interstate Power & Light Co.,281.0,2012,2690192294.745229,1664283545.0,1402692075.0,0.542646486704058,207771826.0,141289386.68399176,74136704.0,-62319878.0,183712620.0,0.0772330760168491,0.09678525974109967,0.05285315667018366,0.4441502921954012,0.08062500417422001,0.10435162316142013,0.061666309750153796,-0.33922480665726723,1194849693.77291,1495342600.9723186,216896764.99328858,124684504.97912896,92212260.01415962,0.06166630975015379
Alliant Energy,Interstate Power & Light Co.,281.0,2011,2523227360.377413,1539470095.0,1354513946.0,0.5319552814354997,200834268.0,134074868.45703253,73994250.0,18244950.0,188161457.0,0.07959420191526463,0.0998885868805811,0.05462789823501751,0.46603890970082806,0.08432352432972186,0.10598612304517153,0.0654165026945344,0.09696433207359784,1175922127.9575877,1347305232.419825,212767423.71220464,124631427.34525284,88135996.3669518,0.0654165026945344
Alliant Energy,Interstate Power & Light Co.,281.0,2010,2472082758.6646724,1573623922.0,1350029985.0,0.5382387834046733,206534031.0,135844851.63208312,76498972.0,-80175957.0,239969642.0,0.083546568283807,0.10209516844017621,0.056664646600423474,0.47967850002368884,0.0881391528876676,0.10931802715237178,0.0686145884790354,-0.3341087494725687,1185804949.6106927,1286277809.0539796,217887280.21691266,129629857.67895856,88257422.53795409,0.0686145884790354
Alliant Energy,Interstate Power & Light Co.,281.0,2009,2358379966.823006,1513749773.0,1205669843.0,0.5566444266613689,155719386.0,91452140.65791392,70617687.0,-52762582.0,230542459.0,0.06602811599089815,0.06966300966568946,0.05857133062587516,0.47967850002368884,0.0881391528876676,0.10931802715237178,0.0686145884790354,-0.2288627536500771,1131264164.9715767,1227115801.8514295,207865612.4630254,123667566.70286801,84198045.76015738,0.0686145884790354
Alliant Energy,Interstate Power & Light Co.,281.0,2008,2020286414.1727502,1332097351.0,1060501840.0,0.5567574192998213,167107270.0,106442053.20587721,53631051.0,17604145.0,251528673.0,0.08271464324449544,0.09463118680842075,0.05057138891904233,0.47967850002368884,0.0881391528876676,0.10931802715237178,0.0686145884790354,0.06998862113823501,969087956.7686218,1051198457.4041284,178066333.1356498,105938783.57106869,72127549.56458111,0.06861458847903541
Alliant Energy,Interstate Power & Light Co.,281.0,2007,1600722170.3481448,1111319370.0,819055400.0,0.5757013546131252,208269908.0,155670084.34897915,53335715.0,84065856.0,548277071.0,0.13010996652511092,0.16892423052984007,0.06511856829220587,0.47967850002368884,0.0881391528876676,0.10931802715237178,0.0686145884790354,0.15332732380486508,767832009.6272618,832890160.720883,141086296.10299423,83937880.47689319,57148415.62610105,0.0686145884790354
Alliant Energy,Interstate Power & Light Co.,281.0,2006,1951798033.6629946,1346092472.0,928378390.0,0.5918266505363567,199193963.0,138582379.0870054,61192879.0,43966258.0,304760004.0,0.10205664703236074,0.11997164634445952,0.06591372619089077,0.478517314894843,0.08847582829155863,0.10984267632372541,0.06886941174091735,0.14426518382641837,933969154.2854506,1017828879.377544,172686947.68616888,102589671.51052031,70097276.17564857,0.06886941174091733
