parent_name,utility_name,respondent_id,year,percent_AMI,ownership,housing_units,income
"Avangrid, Inc.",Rochester Gas & Electric Corp.,151.0,2007,0-30%,owner,12853.230318668975,114225328.60050465
"Avangrid, Inc.",Rochester Gas & Electric Corp.,151.0,2007,0-30%,renter,29574.75578157023,260271434.33833674
"Avangrid, Inc.",Rochester Gas & Electric Corp.,151.0,2007,100%+,owner,134781.52549907973,14545057778.38025
"Avangrid, Inc.",Rochester Gas & Electric Corp.,151.0,2007,100%+,renter,21721.09446688582,1683509892.8746653
"Avangrid, Inc.",Rochester Gas & Electric Corp.,151.0,2007,30-60%,owner,26461.160348996724,617377923.4881784
"Avangrid, Inc.",Rochester Gas & Electric Corp.,151.0,2007,30-60%,renter,26386.03180676035,580472750.4045306
"Avangrid, Inc.",Rochester Gas & Electric Corp.,151.0,2007,60-80%,owner,23030.012660783046,840620354.2484344
"Avangrid, Inc.",Rochester Gas & Electric Corp.,151.0,2007,60-80%,renter,12668.363060662708,429977125.37288076
"Avangrid, Inc.",Rochester Gas & Electric Corp.,151.0,2007,80-100%,owner,23030.308288598917,1078911178.0326464
"Avangrid, Inc.",Rochester Gas & Electric Corp.,151.0,2007,80-100%,renter,9317.517767993468,401107989.005745
"Avangrid, Inc.",Rochester Gas & Electric Corp.,151.0,2006,0-30%,owner,12835.024951547195,108136707.98902103
"Avangrid, Inc.",Rochester Gas & Electric Corp.,151.0,2006,0-30%,renter,29532.86597852528,246242879.14456794
"Avangrid, Inc.",Rochester Gas & Electric Corp.,151.0,2006,100%+,owner,134590.62040424297,13744332994.912107
"Avangrid, Inc.",Rochester Gas & Electric Corp.,151.0,2006,100%+,renter,21690.32862131608,1593437315.5666325
"Avangrid, Inc.",Rochester Gas & Electric Corp.,151.0,2006,30-60%,owner,26423.680655046006,583426457.0849227
"Avangrid, Inc.",Rochester Gas & Electric Corp.,151.0,2006,30-60%,renter,26348.658525179046,548949578.5238093
"Avangrid, Inc.",Rochester Gas & Electric Corp.,151.0,2006,60-80%,owner,22997.39285821872,794313418.4182311
"Avangrid, Inc.",Rochester Gas & Electric Corp.,151.0,2006,60-80%,renter,12650.419540268742,406553850.44382304
"Avangrid, Inc.",Rochester Gas & Electric Corp.,151.0,2006,80-100%,owner,22997.688067306164,1019266713.0751013
"Avangrid, Inc.",Rochester Gas & Electric Corp.,151.0,2006,80-100%,renter,9304.32039834985,379503941.5225917
"Avangrid, Inc.",Rochester Gas & Electric Corp.,151.0,2005,0-30%,owner,12837.355881553956,104697901.81594917
"Avangrid, Inc.",Rochester Gas & Electric Corp.,151.0,2005,0-30%,renter,29538.229352866572,238486430.4406917
"Avangrid, Inc.",Rochester Gas & Electric Corp.,151.0,2005,100%+,owner,134615.06299916687,13286924582.363543
"Avangrid, Inc.",Rochester Gas & Electric Corp.,151.0,2005,100%+,renter,21694.26773620139,1540432798.4081678
"Avangrid, Inc.",Rochester Gas & Electric Corp.,151.0,2005,30-60%,owner,26428.4793796578,565252300.8751016
"Avangrid, Inc.",Rochester Gas & Electric Corp.,151.0,2005,30-60%,renter,26353.443625249056,531336366.5257967
"Avangrid, Inc.",Rochester Gas & Electric Corp.,151.0,2005,60-80%,owner,23001.56934508126,769405757.9288231
"Avangrid, Inc.",Rochester Gas & Electric Corp.,151.0,2005,60-80%,renter,12652.716944645896,393440964.019324
"Avangrid, Inc.",Rochester Gas & Electric Corp.,151.0,2005,80-100%,owner,23001.86460778073,987307673.1815838
"Avangrid, Inc.",Rochester Gas & Electric Corp.,151.0,2005,80-100%,renter,9306.010127796493,367017610.02789754
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2020,0-30%,owner,2695.815889918657,40628428.36711844
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2020,0-30%,renter,6651.661608898087,94398571.42104478
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2020,100%+,owner,27927.07479402402,5688494543.933414
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2020,100%+,renter,7621.488590403079,1078670071.1898236
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2020,30-60%,owner,4517.902136310733,180395380.03551936
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2020,30-60%,renter,4917.472668267469,195266062.27910224
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2020,60-80%,owner,2572.044094462962,153178116.3339812
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2020,60-80%,renter,2107.1863697004082,123589871.74065363
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2020,80-100%,owner,3263.404068098704,247270485.5426147
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2020,80-100%,renter,2312.9497799158817,165972213.18592113
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2019,0-30%,owner,2691.8923961249775,41910431.510354504
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2019,0-30%,renter,6641.98077233289,97377255.80886416
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2019,100%+,owner,27886.42969469074,5867991220.981991
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2019,100%+,renter,7610.396266444729,1112706790.7322218
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2019,30-60%,owner,4511.326775931505,186087636.7514589
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2019,30-60%,renter,4910.315772439871,201427553.52230614
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2019,60-80%,owner,2568.3007382940814,158011550.32361773
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2019,60-80%,renter,2104.119568041377,127489668.27257884
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2019,80-100%,owner,3258.6545057657063,255072941.91209847
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2019,80-100%,renter,2309.583509934119,171209356.42640156
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2018,0-30%,owner,2681.123657840199,38934056.231894046
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2018,0-30%,renter,6615.409965590114,90857674.76449442
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2018,100%+,owner,27774.871868861115,5439317441.617032
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2018,100%+,renter,7579.951377282452,1032614389.0860999
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2018,30-60%,owner,4493.279510209793,172853573.42157456
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2018,30-60%,renter,4890.672377508801,187702835.40015757
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2018,60-80%,owner,2558.0264202986423,146679395.38695565
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2018,60-80%,renter,2095.702176253824,118617616.45365204
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2018,80-100%,owner,3245.618472979396,236799970.1569405
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2018,80-100%,renter,2300.3441731756648,159206545.77793074
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2017,0-30%,owner,2669.8957873029685,35729935.37454857
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2017,0-30%,renter,6587.706294993964,82131264.95224574
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2017,100%+,owner,27658.55770162015,5028339084.379108
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2017,100%+,renter,7548.208450210156,950219325.9922119
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2017,30-60%,owner,4474.462787422428,158740397.0989387
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2017,30-60%,renter,4870.191473491523,170426566.00988767
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2017,60-80%,owner,2547.3140499855676,135059853.97285947
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2017,60-80%,renter,2086.925903421065,108264784.58244292
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2017,80-100%,owner,3232.0266403456067,217965139.72017732
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2017,80-100%,renter,2290.7109112065787,145553890.24372122
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2016,0-30%,owner,2668.184476180193,35222009.12623957
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2016,0-30%,renter,6583.483802449567,80757964.03637113
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2016,100%+,owner,27640.829519996056,4965326606.305094
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2016,100%+,renter,7543.370308909171,939013220.3024292
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2016,30-60%,owner,4471.594811086807,156375992.16580272
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2016,30-60%,renter,4867.069848715654,167699052.39191014
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2016,60-80%,owner,2545.6813095289276,132971254.86340082
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2016,60-80%,renter,2085.5882558889343,106668529.56436491
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2016,80-100%,owner,3229.9550227322775,214611456.9296927
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2016,80-100%,renter,2289.242644512405,143531694.68895727
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2015,0-30%,owner,2657.1235628256723,32917866.093420718
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2015,0-30%,renter,6556.192082345554,74720877.52599806
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2015,100%+,owner,27526.244931450125,4663438565.045874
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2015,100%+,renter,7512.099395622338,879766135.022133
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2015,30-60%,owner,4453.05789086877,146172090.8726212
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2015,30-60%,renter,4846.893493456998,155623260.07218271
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2015,60-80%,owner,2535.128230967721,124464827.41148405
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2015,60-80%,renter,2076.942485254432,99346994.29869968
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2015,80-100%,owner,3216.5652991339352,200846241.576089
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2015,80-100%,renter,2279.7526280744582,133855335.70483223
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2014,0-30%,owner,2653.2000690319933,32173050.134847894
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2014,0-30%,renter,6546.511245780355,74195396.23116122
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2014,100%+,owner,27485.599832116844,4518459209.822989
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2014,100%+,renter,7501.007071663989,853382032.350721
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2014,30-60%,owner,4446.482530489542,143033912.95728788
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2014,30-60%,renter,4839.736597629399,153815770.63355497
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2014,60-80%,owner,2531.38487479884,121754141.31693888
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2014,60-80%,renter,2073.875683595401,97563399.16385287
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2014,80-100%,owner,3211.815736800938,196478982.01015455
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2014,80-100%,renter,2276.3863580926954,131041868.11282972
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2013,0-30%,owner,2651.78093297896,31561717.71143042
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2013,0-30%,renter,6543.009666597199,72717443.98321845
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2013,100%+,owner,27470.898413209066,4427758268.582815
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2013,100%+,renter,7496.994954487564,832027000.6327666
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2013,30-60%,owner,4444.104208650247,140677506.70308504
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2013,30-60%,renter,4837.147933181118,150803206.62405813
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2013,60-80%,owner,2530.030894907968,120149246.83913888
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2013,60-80%,renter,2072.7664149102193,95564293.84815016
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2013,80-100%,owner,3210.0978099996414,193802037.74911267
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2013,80-100%,renter,2275.1687710780157,128134462.77424753
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2012,0-30%,owner,2646.5635210192804,31668899.37550929
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2012,0-30%,renter,6530.136213717946,73124312.8520292
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2012,100%+,owner,27416.849078989282,4438880256.0723915
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2012,100%+,renter,7482.2445236918875,835122257.473819
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2012,30-60%,owner,4435.36037835872,141100480.19958863
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2012,30-60%,renter,4827.630784474204,151548360.77617893
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2012,60-80%,owner,2525.0530276621153,120421645.51770025
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2012,60-80%,renter,2068.6882212146993,95977352.19992821
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2012,80-100%,owner,3203.7819026419324,194260469.76634508
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2012,80-100%,renter,2270.692348229927,128684155.29059401
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2011,0-30%,owner,2643.9756846872797,29927046.681943472
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2011,0-30%,renter,6523.750981089837,68118407.77749634
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2011,100%+,owner,27390.040609216274,4225240153.0426803
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2011,100%+,renter,7474.928310017232,792486387.0530422
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2011,30-60%,owner,4431.023438534123,133343011.1077019
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2011,30-60%,renter,4822.910278715575,141769861.60858455
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2011,60-80%,owner,2522.5840055081726,113990540.30633871
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2011,60-80%,renter,2066.665437141721,90259849.01807894
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2011,80-100%,owner,3200.649212592509,183846160.62813863
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2011,80-100%,renter,2268.472042497275,121265141.30953644
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2010,0-30%,owner,2644.1843811656668,29588983.228366308
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2010,0-30%,renter,6524.265919205009,67937535.07865947
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2010,100%+,owner,27392.202582585065,4158142731.608289
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2010,100%+,renter,7475.5183272490585,780699068.6216822
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2010,30-60%,owner,4431.3731917457835,131892775.73163304
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2010,30-60%,renter,4823.290964663852,141033278.64998576
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2010,60-80%,owner,2522.783120198007,112699537.96917498
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2010,60-80%,renter,2066.828564889542,89484146.9811918
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2010,80-100%,owner,3200.901848886817,181774362.4466235
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2010,80-100%,renter,2268.651099411199,120036095.85841703
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2009,0-30%,owner,2642.9739415910212,30128328.138373796
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2009,0-30%,renter,6521.279278137022,68499293.43651709
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2009,100%+,owner,27379.663137046075,4261037493.4030643
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2009,100%+,renter,7472.096227304462,801921160.918844
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2009,30-60%,owner,4429.34462311815,133981323.79833584
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2009,30-60%,renter,4821.082986163849,142602835.13537082
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2009,60-80%,owner,2521.628254996969,114274187.17469247
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2009,60-80%,renter,2065.882423952182,90914791.24498244
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2009,80-100%,owner,3199.436558379829,184360448.50658348
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2009,80-100%,renter,2267.6125693104423,122336088.16538616
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2008,0-30%,owner,2642.598287929924,31201823.767249797
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2008,0-30%,renter,6520.352389529716,71992261.9893751
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2008,100%+,owner,27375.77158498225,4381475301.04226
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2008,100%+,renter,7471.034196287174,827924875.3655756
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2008,30-60%,owner,4428.715067337159,138687196.43600258
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2008,30-60%,renter,4820.39775145695,149225387.347631
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2008,60-80%,owner,2521.2698485552673,118016184.44196804
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2008,60-80%,renter,2065.588794006104,94643673.74924628
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2008,80-100%,owner,3198.981813050073,190455105.3041706
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2008,80-100%,renter,2267.2902668653796,127130076.34161416
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2007,0-30%,owner,2637.923486814051,30260133.799754933
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2007,0-30%,renter,6508.817775749905,69513848.09511694
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2007,100%+,owner,27327.34338152133,4257637101.2493544
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2007,100%+,renter,7457.817810294247,803129103.8750414
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2007,30-60%,owner,4420.880595395951,134558610.53672463
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2007,30-60%,renter,4811.870386215555,144274976.0510828
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2007,60-80%,owner,2516.8096795029837,114622000.82936977
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2007,60-80%,renter,2061.934732454918,91633211.68906008
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2007,80-100%,owner,3193.3227600575665,184952051.32592282
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2007,80-100%,renter,2263.279391993493,123126147.39307787
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2006,0-30%,owner,2619.4329788289465,28315374.292305786
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2006,0-30%,renter,6463.194258745836,64597333.6941065
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2006,100%+,owner,27135.79254104643,3994244409.0165358
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2006,100%+,renter,7405.542283554369,750175552.3709116
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2006,30-60%,owner,4389.892460842781,126103604.43804063
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2006,30-60%,renter,4778.1416111982535,134349539.25937706
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2006,60-80%,owner,2499.1681179836833,107711445.64038466
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2006,60-80%,renter,2047.4816139979955,85483149.86963387
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2006,80-100%,owner,3170.9391843818476,173738491.1154051
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2006,80-100%,renter,2247.4149494198678,114848849.7814032
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2005,0-30%,owner,2608.330326178748,27206313.541991655
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2005,0-30%,renter,6435.799551018787,62923026.187714584
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2005,100%+,owner,27020.775557826728,3809804201.882863
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2005,100%+,renter,7374.153366821166,716800130.0830361
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2005,30-60%,owner,4371.285589982411,121237097.48547903
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2005,30-60%,renter,4757.889118749941,130344632.3911493
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2005,60-80%,owner,2488.575216484509,103470899.63763641
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2005,60-80%,renter,2038.8032178139285,82492345.0071001
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2005,80-100%,owner,3157.498933524642,166915580.21602905
"Consolidated Edison, Inc.",Rockland Electric Co.,152.0,2005,80-100%,renter,2237.8891215991353,110564689.75098383
Sempra,San Diego Gas & Electric Co.,155.0,2020,0-30%,owner,59408.2539094353,881235215.7132431
Sempra,San Diego Gas & Electric Co.,155.0,2020,0-30%,renter,134497.11870240868,2116225755.904741
Sempra,San Diego Gas & Electric Co.,155.0,2020,100%+,owner,427122.50565891224,88104152751.30057
Sempra,San Diego Gas & Electric Co.,155.0,2020,100%+,renter,174000.5264310941,26101882693.4594
Sempra,San Diego Gas & Electric Co.,155.0,2020,30-60%,owner,98556.07148697891,4219738028.0617332
Sempra,San Diego Gas & Electric Co.,155.0,2020,30-60%,renter,143658.1295498424,6169428326.66667
Sempra,San Diego Gas & Electric Co.,155.0,2020,60-80%,owner,71230.3197937798,4752153804.4045925
Sempra,San Diego Gas & Electric Co.,155.0,2020,60-80%,renter,77223.33658074797,5006662652.171681
Sempra,San Diego Gas & Electric Co.,155.0,2020,80-100%,owner,71569.30028164324,6112924845.881858
Sempra,San Diego Gas & Electric Co.,155.0,2020,80-100%,renter,61256.437605157385,4872357291.742585
Sempra,San Diego Gas & Electric Co.,155.0,2019,0-30%,owner,58858.38190827737,901940767.2673938
Sempra,San Diego Gas & Electric Co.,155.0,2019,0-30%,renter,133252.23781559436,2165948713.757307
Sempra,San Diego Gas & Electric Co.,155.0,2019,100%+,owner,423169.1373730123,90174252815.84499
Sempra,San Diego Gas & Electric Co.,155.0,2019,100%+,renter,172390.00918180658,26715173978.3888
Sempra,San Diego Gas & Electric Co.,155.0,2019,30-60%,owner,97643.85440116077,4318885227.046883
Sempra,San Diego Gas & Electric Co.,155.0,2019,30-60%,renter,142328.45601157282,6314385557.153702
Sempra,San Diego Gas & Electric Co.,155.0,2019,60-80%,owner,70571.02489937282,4863810674.030159
Sempra,San Diego Gas & Electric Co.,155.0,2019,60-80%,renter,76508.571412149,5124299475.814592
Sempra,San Diego Gas & Electric Co.,155.0,2019,80-100%,owner,70906.8678454479,6256554467.447324
Sempra,San Diego Gas & Electric Co.,155.0,2019,80-100%,renter,60689.459151606105,4986838469.180285
Sempra,San Diego Gas & Electric Co.,155.0,2018,0-30%,owner,58354.152347071344,838098055.6941406
Sempra,San Diego Gas & Electric Co.,155.0,2018,0-30%,renter,132110.68897879173,2013939231.785617
Sempra,San Diego Gas & Electric Co.,155.0,2018,100%+,owner,419543.9206827873,83830213502.86806
Sempra,San Diego Gas & Electric Co.,155.0,2018,100%+,renter,170913.17383792123,24846376184.509075
Sempra,San Diego Gas & Electric Co.,155.0,2018,30-60%,owner,96807.35641628772,4014413479.326111
Sempra,San Diego Gas & Electric Co.,155.0,2018,30-60%,renter,141109.1527858456,5872330903.839289
Sempra,San Diego Gas & Electric Co.,155.0,2018,60-80%,owner,69966.45515475557,4520707054.863561
Sempra,San Diego Gas & Electric Co.,155.0,2018,60-80%,renter,75853.13573517498,4765229424.12747
Sempra,San Diego Gas & Electric Co.,155.0,2018,80-100%,owner,70299.42099249293,5815681687.785779
Sempra,San Diego Gas & Electric Co.,155.0,2018,80-100%,renter,60169.543068871564,4637548602.137158
Sempra,San Diego Gas & Electric Co.,155.0,2017,0-30%,owner,57750.12218912943,799384587.6901947
Sempra,San Diego Gas & Electric Co.,155.0,2017,0-30%,renter,130743.1969131876,1921270261.1457906
Sempra,San Diego Gas & Electric Co.,155.0,2017,100%+,owner,415201.176071121,79968610917.01924
Sempra,San Diego Gas & Electric Co.,155.0,2017,100%+,renter,169144.03304441515,23704781621.691116
Sempra,San Diego Gas & Electric Co.,155.0,2017,30-60%,owner,95805.2929737707,3829319389.2006974
Sempra,San Diego Gas & Electric Co.,155.0,2017,30-60%,renter,139648.51664572416,5602424801.354489
Sempra,San Diego Gas & Electric Co.,155.0,2017,60-80%,owner,69242.22479139766,4312209704.522465
Sempra,San Diego Gas & Electric Co.,155.0,2017,60-80%,renter,75067.97170287099,4546117439.520291
Sempra,San Diego Gas & Electric Co.,155.0,2017,80-100%,owner,69571.74406364706,5547590955.1070175
Sempra,San Diego Gas & Electric Co.,155.0,2017,80-100%,renter,59546.72160473616,4424348269.073704
Sempra,San Diego Gas & Electric Co.,155.0,2016,0-30%,owner,57383.94636534949,747185182.2336696
Sempra,San Diego Gas & Electric Co.,155.0,2016,0-30%,renter,129914.19437572938,1793387432.0029857
Sempra,San Diego Gas & Electric Co.,155.0,2016,100%+,owner,412568.5126771921,74674519463.39444
Sempra,San Diego Gas & Electric Co.,155.0,2016,100%+,renter,168071.54257530996,22115599575.904865
Sempra,San Diego Gas & Electric Co.,155.0,2016,30-60%,owner,95197.82097635641,3576971008.797075
Sempra,San Diego Gas & Electric Co.,155.0,2016,30-60%,renter,138763.04820541633,5227478478.822626
Sempra,San Diego Gas & Electric Co.,155.0,2016,60-80%,owner,68803.18106746735,4028440424.2902784
Sempra,San Diego Gas & Electric Co.,155.0,2016,60-80%,renter,74591.98870342788,4242478812.725333
Sempra,San Diego Gas & Electric Co.,155.0,2016,80-100%,owner,69130.61095901254,5181637932.917332
Sempra,San Diego Gas & Electric Co.,155.0,2016,80-100%,renter,59169.154094738515,4128567813.711323
Sempra,San Diego Gas & Electric Co.,155.0,2015,0-30%,owner,57053.0048831711,707581252.7474935
Sempra,San Diego Gas & Electric Co.,155.0,2015,0-30%,renter,129164.9605086652,1697525634.142118
Sempra,San Diego Gas & Electric Co.,155.0,2015,100%+,owner,410189.17065327085,70692502142.33943
Sempra,San Diego Gas & Electric Co.,155.0,2015,100%+,renter,167102.2497863869,20929682864.604504
Sempra,San Diego Gas & Electric Co.,155.0,2015,30-60%,owner,94648.80143396587,3386614687.3156824
Sempra,San Diego Gas & Electric Co.,155.0,2015,30-60%,renter,137962.78172405038,4947376528.346147
Sempra,San Diego Gas & Electric Co.,155.0,2015,60-80%,owner,68406.38321435203,3814191377.752507
Sempra,San Diego Gas & Electric Co.,155.0,2015,60-80%,renter,74161.80596306738,4015359707.592258
Sempra,San Diego Gas & Electric Co.,155.0,2015,80-100%,owner,68731.92477056164,4905762136.989528
Sempra,San Diego Gas & Electric Co.,155.0,2015,80-100%,renter,58827.917062508575,3907455503.2894764
